"year"," month","carrier","carrier_name","airport","airport_name","arr_flights","arr_del15","carrier_ct"," weather_ct","nas_ct","security_ct","late_aircraft_ct","arr_cancelled","arr_diverted"," arr_delay"," carrier_delay","weather_delay","nas_delay","security_delay","late_aircraft_delay",
2019,4,"UA","United Air Lines Inc.","SAN","San Diego, CA: San Diego International",805.00,137.00,42.71,7.68,36.84,0.00,49.76,3.00,1.00,8711.00,2678.00,742.00,1370.00,0.00,3921.00,
2019,4,"UA","United Air Lines Inc.","SEA","Seattle, WA: Seattle/Tacoma International",798.00,209.00,46.00,4.31,99.93,0.00,58.75,7.00,0.00,11883.00,2234.00,420.00,3441.00,0.00,5788.00,
2019,4,"UA","United Air Lines Inc.","SFO","San Francisco, CA: San Francisco International",4757.00,859.00,190.75,22.22,354.05,0.00,291.98,23.00,3.00,63070.00,16116.00,1751.00,16552.00,0.00,28651.00,
2019,4,"UA","United Air Lines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",88.00,13.00,4.98,0.00,3.19,0.00,4.84,0.00,0.00,897.00,364.00,0.00,111.00,0.00,422.00,
2019,4,"UA","United Air Lines Inc.","TPA","Tampa, FL: Tampa International",649.00,128.00,33.02,3.19,37.38,0.00,54.41,3.00,0.00,10017.00,2795.00,593.00,2139.00,0.00,4490.00,
2019,4,"WN","Southwest Airlines Co.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",3506.00,561.00,207.02,6.99,124.46,2.61,219.93,155.00,21.00,30607.00,10382.00,837.00,5519.00,107.00,13762.00,
2019,4,"WN","Southwest Airlines Co.","BOS","Boston, MA: Logan International",910.00,229.00,65.07,4.95,81.18,0.54,77.26,45.00,0.00,15789.00,4431.00,372.00,6059.00,19.00,4908.00,
2019,4,"WN","Southwest Airlines Co.","BWI","Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5952.00,846.00,306.11,16.15,123.50,3.00,397.24,253.00,17.00,49482.00,17527.00,2467.00,5060.00,177.00,24251.00,
2019,4,"WN","Southwest Airlines Co.","CLT","Charlotte, NC: Charlotte Douglas International",278.00,63.00,29.09,1.64,16.04,0.00,16.23,5.00,0.00,3508.00,1082.00,253.00,1284.00,0.00,889.00,
2019,4,"WN","Southwest Airlines Co.","DCA","Washington, DC: Ronald Reagan Washington National",1338.00,252.00,103.22,5.87,42.40,1.59,98.92,36.00,2.00,14268.00,6488.00,416.00,1584.00,77.00,5703.00,
2019,4,"WN","Southwest Airlines Co.","DEN","Denver, CO: Denver International",5773.00,916.00,316.35,12.82,154.85,2.87,429.11,273.00,7.00,46048.00,15028.00,889.00,5568.00,75.00,24488.00,
2019,4,"WN","Southwest Airlines Co.","DTW","Detroit, MI: Detroit Metro Wayne County",529.00,92.00,46.58,2.70,7.22,0.00,35.50,22.00,0.00,4476.00,2076.00,143.00,242.00,0.00,2015.00,
2019,4,"WN","Southwest Airlines Co.","EWR","Newark, NJ: Newark Liberty International",468.00,183.00,62.15,4.64,79.02,0.00,37.19,26.00,1.00,13553.00,5077.00,341.00,5275.00,0.00,2860.00,
2019,4,"WN","Southwest Airlines Co.","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2084.00,338.00,155.07,6.71,69.17,1.00,106.04,74.00,3.00,21465.00,9738.00,1275.00,3821.00,17.00,6614.00,
2019,4,"WN","Southwest Airlines Co.","HNL","Honolulu, HI: Daniel K Inouye International",72.00,8.00,4.99,0.00,1.13,0.00,1.88,0.00,0.00,302.00,198.00,0.00,22.00,0.00,82.00,
2019,4,"WN","Southwest Airlines Co.","IAD","Washington, DC: Washington Dulles International",167.00,36.00,9.27,0.00,4.64,0.00,22.09,8.00,0.00,2034.00,703.00,0.00,183.00,0.00,1148.00,
2019,4,"WN","Southwest Airlines Co.","LAS","Las Vegas, NV: McCarran International",6224.00,1003.00,320.53,13.50,225.34,1.54,442.09,183.00,20.00,54215.00,16826.00,1349.00,12653.00,58.00,23329.00,
2019,4,"WN","Southwest Airlines Co.","LAX","Los Angeles, CA: Los Angeles International",3490.00,589.00,223.78,4.80,99.04,0.82,260.56,165.00,0.00,27959.00,11215.00,342.00,3234.00,35.00,13133.00,
2019,4,"WN","Southwest Airlines Co.","LGA","New York, NY: LaGuardia",1018.00,280.00,82.24,8.74,99.61,1.08,88.32,37.00,8.00,18424.00,4857.00,709.00,6470.00,52.00,6336.00,
2019,4,"WN","Southwest Airlines Co.","MCO","Orlando, FL: Orlando International",3576.00,598.00,202.34,10.45,119.95,2.63,262.63,130.00,11.00,37687.00,13471.00,642.00,5651.00,53.00,17870.00,
2019,4,"WN","Southwest Airlines Co.","MDW","Chicago, IL: Chicago Midway International",6737.00,1067.00,387.81,18.25,206.32,5.74,448.87,377.00,63.00,60392.00,19896.00,1738.00,12201.00,180.00,26377.00,
2019,4,"WN","Southwest Airlines Co.","MSP","Minneapolis, MN: Minneapolis-St Paul International",720.00,156.00,67.56,2.02,22.17,0.00,64.25,39.00,2.00,8478.00,3618.00,242.00,1261.00,0.00,3357.00,
2019,4,"WN","Southwest Airlines Co.","PDX","Portland, OR: Portland International",1108.00,204.00,76.73,2.07,24.86,0.00,100.33,12.00,1.00,8750.00,3174.00,135.00,674.00,0.00,4767.00,
2019,4,"WN","Southwest Airlines Co.","PHL","Philadelphia, PA: Philadelphia International",759.00,145.00,55.07,7.46,30.80,0.00,51.67,35.00,1.00,9217.00,3193.00,601.00,1665.00,0.00,3758.00,
2019,4,"WN","Southwest Airlines Co.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",5266.00,856.00,316.89,6.33,113.67,0.95,418.17,195.00,2.00,40889.00,15371.00,306.00,3573.00,38.00,21601.00,
2019,4,"WN","Southwest Airlines Co.","SAN","San Diego, CA: San Diego International",3381.00,513.00,200.93,2.03,63.39,2.89,243.77,141.00,2.00,23708.00,10055.00,98.00,1966.00,87.00,11502.00,
2019,4,"WN","Southwest Airlines Co.","SEA","Seattle, WA: Seattle/Tacoma International",891.00,235.00,83.48,2.90,59.34,2.38,86.90,26.00,0.00,9878.00,3314.00,204.00,1975.00,156.00,4229.00,
2019,4,"WN","Southwest Airlines Co.","SFO","San Francisco, CA: San Francisco International",1170.00,282.00,88.71,2.50,85.05,0.28,105.45,56.00,0.00,14587.00,4679.00,133.00,3717.00,11.00,6047.00,
2019,4,"WN","Southwest Airlines Co.","SLC","Salt Lake City, UT: Salt Lake City International",891.00,179.00,80.88,2.02,20.34,0.00,75.76,13.00,0.00,7825.00,3788.00,190.00,531.00,0.00,3316.00,
2019,4,"WN","Southwest Airlines Co.","TPA","Tampa, FL: Tampa International",2538.00,399.00,153.17,8.43,64.26,0.86,172.29,102.00,5.00,23587.00,9522.00,667.00,3101.00,14.00,10283.00,
2019,4,"YV","Mesa Airlines Inc.","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",167.00,41.00,13.00,3.00,7.00,0.00,18.00,2.00,2.00,2620.00,692.00,118.00,338.00,0.00,1472.00,
2019,4,"YV","Mesa Airlines Inc.","BOS","Boston, MA: Logan International",3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1002.00,0.00,0.00,1002.00,0.00,0.00,
2019,4,"YV","Mesa Airlines Inc.","CLT","Charlotte, NC: Charlotte Douglas International",220.00,54.00,24.00,3.00,11.00,0.00,16.00,2.00,1.00,5334.00,2671.00,597.00,282.00,0.00,1784.00,
2019,4,"YV","Mesa Airlines Inc.","DCA","Washington, DC: Ronald Reagan Washington National",79.00,19.00,8.00,1.00,4.00,0.00,6.00,0.00,0.00,1263.00,548.00,58.00,107.00,0.00,550.00,
2019,4,"YV","Mesa Airlines Inc.","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",3094.00,488.00,111.49,43.12,130.99,0.49,201.91,165.00,18.00,44733.00,10412.00,10303.00,6957.00,22.00,17039.00,
2019,4,"YV","Mesa Airlines Inc.","DTW","Detroit, MI: Detroit Metro Wayne County",197.00,36.00,19.00,0.00,7.00,0.00,10.00,2.00,0.00,2862.00,1310.00,0.00,142.00,0.00,1410.00,
2019,4,"YV","Mesa Airlines Inc.","IAD","Washington, DC: Washington Dulles International",1816.00,303.00,74.00,24.00,68.00,0.00,137.00,19.00,0.00,25794.00,5841.00,2609.00,2883.00,0.00,14461.00,
2019,4,"YV","Mesa Airlines Inc.","IAH","Houston, TX: George Bush Intercontinental/Houston",2752.00,612.00,107.87,87.00,172.02,1.00,244.11,55.00,11.00,55130.00,11605.00,10037.00,8818.00,32.00,24638.00,
2019,4,"YV","Mesa Airlines Inc.","LGA","New York, NY: LaGuardia",68.00,16.00,1.00,3.00,7.00,0.00,5.00,0.00,1.00,1658.00,246.00,837.00,271.00,0.00,304.00,
2019,4,"YV","Mesa Airlines Inc.","MSP","Minneapolis, MN: Minneapolis-St Paul International",145.00,36.00,19.00,3.00,8.00,0.00,6.00,3.00,0.00,3111.00,1833.00,406.00,410.00,0.00,462.00,
2019,4,"YV","Mesa Airlines Inc.","PHL","Philadelphia, PA: Philadelphia International",79.00,5.00,2.00,0.00,0.00,0.00,3.00,1.00,0.00,626.00,252.00,0.00,0.00,0.00,374.00,
2019,4,"YV","Mesa Airlines Inc.","PHX","Phoenix, AZ: Phoenix Sky Harbor International",1719.00,186.00,55.44,2.36,19.87,0.00,108.33,17.00,3.00,15854.00,6421.00,189.00,543.00,0.00,8701.00,
2019,4,"YV","Mesa Airlines Inc.","SLC","Salt Lake City, UT: Salt Lake City International",59.00,16.00,6.00,2.00,3.00,0.00,5.00,1.00,0.00,1165.00,225.00,423.00,134.00,0.00,383.00,
2019,4,"YX","Republic Airline","ATL","Atlanta, GA: Hartsfield-Jackson Atlanta International",447.00,78.00,14.00,1.10,37.24,0.00,25.66,9.00,0.00,4491.00,1039.00,106.00,1654.00,0.00,1692.00,
2019,4,"YX","Republic Airline","BOS","Boston, MA: Logan International",674.00,190.00,43.97,1.96,94.95,0.00,49.12,17.00,0.00,14345.00,5064.00,167.00,5785.00,0.00,3329.00,
2019,4,"YX","Republic Airline","CLT","Charlotte, NC: Charlotte Douglas International",1081.00,199.00,33.60,3.77,80.11,0.00,81.52,37.00,5.00,12808.00,2816.00,625.00,4141.00,0.00,5226.00,
2019,4,"YX","Republic Airline","DCA","Washington, DC: Ronald Reagan Washington National",2896.00,445.00,100.59,10.07,153.23,0.03,181.09,28.00,3.00,28736.00,7779.00,1114.00,6830.00,6.00,13007.00,
2019,4,"YX","Republic Airline","DEN","Denver, CO: Denver International",239.00,40.00,7.69,1.91,4.59,0.00,25.81,10.00,1.00,3305.00,400.00,180.00,362.00,0.00,2363.00,
2019,4,"YX","Republic Airline","DFW","Dallas/Fort Worth, TX: Dallas/Fort Worth International",169.00,31.00,8.12,1.93,16.75,0.00,4.20,3.00,1.00,2404.00,438.00,703.00,1047.00,0.00,216.00,
2019,4,"YX","Republic Airline","DTW","Detroit, MI: Detroit Metro Wayne County",603.00,106.00,29.18,2.08,30.67,0.34,43.74,8.00,0.00,6706.00,2132.00,144.00,1043.00,41.00,3346.00,
2019,4,"YX","Republic Airline","EWR","Newark, NJ: Newark Liberty International",2223.00,635.00,49.28,8.78,423.42,0.00,153.53,88.00,2.00,45914.00,4208.00,825.00,28287.00,0.00,12594.00,
2019,4,"YX","Republic Airline","FLL","Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
2019,4,"YX","Republic Airline","IAH","Houston, TX: George Bush Intercontinental/Houston",1330.00,292.00,51.22,7.68,168.26,0.00,64.83,26.00,12.00,19087.00,4470.00,784.00,7908.00,0.00,5925.00,
2019,4,"YX","Republic Airline","JFK","New York, NY: John F. Kennedy International",200.00,41.00,10.05,0.06,18.26,0.00,12.63,11.00,0.00,3250.00,1080.00,6.00,1164.00,0.00,1000.00,
2019,4,"YX","Republic Airline","LGA","New York, NY: LaGuardia",3115.00,810.00,141.70,13.13,476.89,0.00,178.27,58.00,10.00,63187.00,16379.00,1316.00,31120.00,0.00,14372.00,
2019,4,"YX","Republic Airline","MIA","Miami, FL: Miami International",1008.00,99.00,27.03,5.26,38.54,0.00,28.17,13.00,1.00,8732.00,2068.00,2343.00,1645.00,0.00,2676.00,
2019,4,"YX","Republic Airline","MSP","Minneapolis, MN: Minneapolis-St Paul International",419.00,98.00,23.77,2.42,26.60,0.00,45.21,22.00,1.00,5756.00,1273.00,392.00,1132.00,0.00,2959.00,
2019,4,"YX","Republic Airline","ORD","Chicago, IL: Chicago O'Hare International",979.00,159.00,29.02,4.55,72.71,0.40,52.33,26.00,3.00,13083.00,2704.00,378.00,5699.00,42.00,4260.00,
